Spacecraft: GroundStatSat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
25 Jul 2024 02:29:38.458    25 Jul 2024 02:52:11.303      1352.8448910    Earth           Umbra       354           1394.6771846
25 Jul 2024 02:52:11.303    25 Jul 2024 02:52:32.426      21.123077755    Earth           Penumbra    354           1394.6771846
25 Jul 2024 04:04:12.074    25 Jul 2024 04:04:32.789      20.715201460    Earth           Penumbra    355           1394.3929862
25 Jul 2024 04:04:32.789    25 Jul 2024 04:27:05.338      1352.5490253    Earth           Umbra       355           1394.3929862
25 Jul 2024 04:27:05.338    25 Jul 2024 04:27:26.467      21.128759428    Earth           Penumbra    355           1394.3929862
25 Jul 2024 05:39:06.201    25 Jul 2024 05:39:26.922      20.721550123    Earth           Penumbra    356           1394.1090088
25 Jul 2024 05:39:26.922    25 Jul 2024 06:01:59.174      1352.2521003    Earth           Umbra       356           1394.1090088
25 Jul 2024 06:01:59.174    25 Jul 2024 06:02:20.310      21.135358291    Earth           Penumbra    356           1394.1090088
25 Jul 2024 07:14:00.212    25 Jul 2024 07:14:20.940      20.728806232    Earth           Penumbra    357           1393.8102875
25 Jul 2024 07:14:20.940    25 Jul 2024 07:36:52.879      1351.9383705    Earth           Umbra       357           1393.8102875
25 Jul 2024 07:36:52.879    25 Jul 2024 07:37:14.022      21.143110713    Earth           Penumbra    357           1393.8102875
25 Jul 2024 08:48:54.270    25 Jul 2024 08:49:15.006      20.736160094    Earth           Penumbra    358           1393.5185705
25 Jul 2024 08:49:15.006    25 Jul 2024 09:11:46.638      1351.6319930    Earth           Umbra       358           1393.5185705
25 Jul 2024 09:11:46.638    25 Jul 2024 09:12:07.788      21.150417428    Earth           Penumbra    358           1393.5185705
25 Jul 2024 10:23:48.423    25 Jul 2024 10:24:09.166      20.742564707    Earth           Penumbra    359           1393.2598580
25 Jul 2024 10:24:09.166    25 Jul 2024 10:46:40.527      1351.3612275    Earth           Umbra       359           1393.2598580
25 Jul 2024 10:46:40.527    25 Jul 2024 10:47:01.683      21.156065783    Earth           Penumbra    359           1393.2598580
25 Jul 2024 11:58:42.622    25 Jul 2024 11:59:03.370      20.748274669    Earth           Penumbra    360           1393.0081635
25 Jul 2024 11:59:03.370    25 Jul 2024 12:21:34.469      1351.0985771    Earth           Umbra       360           1393.0081635
25 Jul 2024 12:21:34.469    25 Jul 2024 12:21:55.630      21.161311807    Earth           Penumbra    360           1393.0081635
25 Jul 2024 13:33:36.827    25 Jul 2024 13:33:57.582      20.754699712    Earth           Penumbra    361           1392.7155715
25 Jul 2024 13:33:57.582    25 Jul 2024 13:56:28.374      1350.7924321    Earth           Umbra       361           1392.7155715
25 Jul 2024 13:56:28.374    25 Jul 2024 13:56:49.543      21.168439672    Earth           Penumbra    361           1392.7155715
25 Jul 2024 15:08:31.038    25 Jul 2024 15:08:51.801      20.762775885    Earth           Penumbra    362           1392.3826037
25 Jul 2024 15:08:51.801    25 Jul 2024 15:31:22.243      1350.4421248    Earth           Umbra       362           1392.3826037
25 Jul 2024 15:31:22.243    25 Jul 2024 15:31:43.421      21.177703037    Earth           Penumbra    362           1392.3826037
25 Jul 2024 16:43:25.248    25 Jul 2024 16:43:46.019      20.771706698    Earth           Penumbra    363           1392.0528372
25 Jul 2024 16:43:46.019    25 Jul 2024 17:06:16.114      1350.0942427    Earth           Umbra       363           1392.0528372
25 Jul 2024 17:06:16.114    25 Jul 2024 17:06:37.301      21.186887822    Earth           Penumbra    363           1392.0528372
25 Jul 2024 18:18:19.431    25 Jul 2024 18:18:40.211      20.779540529    Earth           Penumbra    364           1391.7561005
25 Jul 2024 18:18:40.211    25 Jul 2024 18:41:09.994      1349.7827024    Earth           Umbra       364           1391.7561005
25 Jul 2024 18:41:09.994    25 Jul 2024 18:41:31.187      21.193857584    Earth           Penumbra    364           1391.7561005
25 Jul 2024 19:53:13.547    25 Jul 2024 19:53:34.333      20.785232889    Earth           Penumbra    365           1391.4929243
25 Jul 2024 19:53:34.333    25 Jul 2024 20:16:03.842      1349.5089888    Earth           Umbra       365           1391.4929243
25 Jul 2024 20:16:03.842    25 Jul 2024 20:16:25.040      21.198702534    Earth           Penumbra    365           1391.4929243
25 Jul 2024 21:28:07.574    25 Jul 2024 21:28:28.363      20.789864101    Earth           Penumbra    366           1391.2504656
25 Jul 2024 21:28:28.363    25 Jul 2024 21:50:57.621      1349.2573523    Earth           Umbra       366           1391.2504656
25 Jul 2024 21:50:57.621    25 Jul 2024 21:51:18.824      21.203249192    Earth           Penumbra    366           1391.2504656
25 Jul 2024 23:03:01.581    25 Jul 2024 23:03:22.376      20.795281115    Earth           Penumbra    367           1391.0043425
25 Jul 2024 23:03:22.376    25 Jul 2024 23:25:51.376      1349.0001208    Earth           Umbra       367           1391.0043425
25 Jul 2024 23:25:51.376    25 Jul 2024 23:26:12.585      21.208940609    Earth           Penumbra    367           1391.0043425
26 Jul 2024 00:37:55.708    26 Jul 2024 00:38:16.509      20.801869605    Earth           Penumbra    368           1390.7317244
26 Jul 2024 00:38:16.509    26 Jul 2024 01:00:45.224      1348.7143756    Earth           Umbra       368           1390.7317244
26 Jul 2024 01:00:45.224    26 Jul 2024 01:01:06.439      21.215479122    Earth           Penumbra    368           1390.7317244
26 Jul 2024 02:12:49.975    26 Jul 2024 02:13:10.784      20.808509330    Earth           Penumbra    369           1390.4408624
26 Jul 2024 02:13:10.784    26 Jul 2024 02:35:39.194      1348.4106984    Earth           Umbra       369           1390.4408624
26 Jul 2024 02:35:39.194    26 Jul 2024 02:36:00.416      21.221654594    Earth           Penumbra    369           1390.4408624
26 Jul 2024 03:47:44.214    26 Jul 2024 03:48:05.028      20.814545243    Earth           Penumbra    370           1390.1572184
26 Jul 2024 03:48:05.028    26 Jul 2024 04:10:33.144      1348.1153794    Earth           Umbra       370           1390.1572184
26 Jul 2024 04:10:33.144    26 Jul 2024 04:10:54.371      21.227293834    Earth           Penumbra    370           1390.1572184
26 Jul 2024 05:22:38.261    26 Jul 2024 05:22:59.082      20.820732345    Earth           Penumbra    371           1389.8783833
26 Jul 2024 05:22:59.082    26 Jul 2024 05:45:26.906      1347.8240440    Earth           Umbra       371           1389.8783833
26 Jul 2024 05:45:26.906    26 Jul 2024 05:45:48.140      21.233606979    Earth           Penumbra    371           1389.8783833
26 Jul 2024 06:57:32.166    26 Jul 2024 06:57:52.994      20.827817777    Earth           Penumbra    372           1389.5854914
26 Jul 2024 06:57:52.994    26 Jul 2024 07:20:20.510      1347.5164903    Earth           Umbra       372           1389.5854914
26 Jul 2024 07:20:20.510    26 Jul 2024 07:20:41.751      21.241183381    Earth           Penumbra    372           1389.5854914
26 Jul 2024 08:32:26.095    26 Jul 2024 08:32:46.930      20.835227589    Earth           Penumbra    373           1389.2929827
26 Jul 2024 08:32:46.930    26 Jul 2024 08:55:14.139      1347.2090859    Earth           Umbra       373           1389.2929827
26 Jul 2024 08:55:14.139    26 Jul 2024 08:55:35.388      21.248669259    Earth           Penumbra    373           1389.2929827
26 Jul 2024 10:07:20.123    26 Jul 2024 10:07:40.964      20.841827395    Earth           Penumbra    374           1389.0313812
26 Jul 2024 10:07:40.964    26 Jul 2024 10:30:07.899      1346.9349914    Earth           Umbra       374           1389.0313812
26 Jul 2024 10:30:07.899    26 Jul 2024 10:30:29.154      21.254562470    Earth           Penumbra    374           1389.0313812
26 Jul 2024 11:42:14.205    26 Jul 2024 11:42:35.053      20.847577590    Earth           Penumbra    375           1388.7847820
26 Jul 2024 11:42:35.053    26 Jul 2024 12:05:01.730      1346.6775326    Earth           Umbra       375           1388.7847820
26 Jul 2024 12:05:01.730    26 Jul 2024 12:05:22.990      21.259671764    Earth           Penumbra    375           1388.7847820
26 Jul 2024 13:17:08.298    26 Jul 2024 13:17:29.152      20.853765635    Earth           Penumbra    376           1388.5033807
26 Jul 2024 13:17:29.152    26 Jul 2024 13:39:55.535      1346.3832737    Earth           Umbra       376           1388.5033807
26 Jul 2024 13:39:55.535    26 Jul 2024 13:40:16.801      21.266341349    Earth           Penumbra    376           1388.5033807
26 Jul 2024 14:52:02.395    26 Jul 2024 14:52:23.256      20.861546346    Earth           Penumbra    377           1388.1769558
26 Jul 2024 14:52:23.256    26 Jul 2024 15:14:49.297      1346.0400832    Earth           Umbra       377           1388.1769558
26 Jul 2024 15:14:49.297    26 Jul 2024 15:15:10.572      21.275326225    Earth           Penumbra    377           1388.1769558
26 Jul 2024 16:26:56.493    26 Jul 2024 16:27:17.363      20.870458614    Earth           Penumbra    378           1387.8458977
26 Jul 2024 16:27:17.363    26 Jul 2024 16:49:43.054      1345.6907282    Earth           Umbra       378           1387.8458977
26 Jul 2024 16:49:43.054    26 Jul 2024 16:50:04.339      21.284710919    Earth           Penumbra    378           1387.8458977
26 Jul 2024 18:01:50.571    26 Jul 2024 18:02:11.449      20.878619968    Earth           Penumbra    379           1387.5454260
26 Jul 2024 18:02:11.449    26 Jul 2024 18:24:36.824      1345.3746903    Earth           Umbra       379           1387.5454260
26 Jul 2024 18:24:36.824    26 Jul 2024 18:24:58.116      21.292115701    Earth           Penumbra    379           1387.5454260
26 Jul 2024 19:36:44.589    26 Jul 2024 19:37:05.474      20.884662797    Earth           Penumbra    380           1387.2802016
26 Jul 2024 19:37:05.474    26 Jul 2024 19:59:30.572      1345.0983550    Earth           Umbra       380           1387.2802016
26 Jul 2024 19:59:30.572    26 Jul 2024 19:59:51.869      21.297183819    Earth           Penumbra    380           1387.2802016
26 Jul 2024 21:11:38.516    26 Jul 2024 21:11:59.405      20.889298723    Earth           Penumbra    381           1387.0392187
26 Jul 2024 21:11:59.405    26 Jul 2024 21:34:24.254      1344.8483432    Earth           Umbra       381           1387.0392187
26 Jul 2024 21:34:24.254    26 Jul 2024 21:34:45.555      21.301576775    Earth           Penumbra    381           1387.0392187
26 Jul 2024 22:46:32.404    26 Jul 2024 22:46:53.298      20.894446049    Earth           Penumbra    382           1386.7995313
26 Jul 2024 22:46:53.298    26 Jul 2024 23:09:17.896      1344.5981034    Earth           Umbra       382           1386.7995313
26 Jul 2024 23:09:17.896    26 Jul 2024 23:09:39.203      21.306981845    Earth           Penumbra    382           1386.7995313
27 Jul 2024 00:21:26.390    27 Jul 2024 00:21:47.291      20.900870778    Earth           Penumbra    383           1386.5349111
27 Jul 2024 00:21:47.291    27 Jul 2024 00:44:11.611      1344.3206121    Earth           Umbra       383           1386.5349111
27 Jul 2024 00:44:11.611    27 Jul 2024 00:44:32.925      21.313428262    Earth           Penumbra    383           1386.5349111
27 Jul 2024 01:56:20.529    27 Jul 2024 01:56:41.436      20.907592541    Earth           Penumbra    384           1386.2475239
27 Jul 2024 01:56:41.436    27 Jul 2024 02:19:05.457      1344.0202164    Earth           Umbra       384           1386.2475239
27 Jul 2024 02:19:05.457    27 Jul 2024 02:19:26.776      21.319715003    Earth           Penumbra    384           1386.2475239
27 Jul 2024 03:31:14.675    27 Jul 2024 03:31:35.589      20.913703577    Earth           Penumbra    385           1385.9645416
27 Jul 2024 03:31:35.589    27 Jul 2024 03:53:59.315      1343.7254876    Earth           Umbra       385           1385.9645416
27 Jul 2024 03:53:59.315    27 Jul 2024 03:54:20.640      21.325350471    Earth           Penumbra    385           1385.9645416
27 Jul 2024 05:06:08.646    27 Jul 2024 05:06:29.565      20.919741376    Earth           Penumbra    386           1385.6905191
27 Jul 2024 05:06:29.565    27 Jul 2024 05:28:53.005      1343.4393888    Earth           Umbra       386           1385.6905191
27 Jul 2024 05:28:53.005    27 Jul 2024 05:29:14.336      21.331388899    Earth           Penumbra    386           1385.6905191
27 Jul 2024 06:41:02.449    27 Jul 2024 06:41:23.376      20.926618413    Earth           Penumbra    387           1385.4047586
27 Jul 2024 06:41:23.376    27 Jul 2024 07:03:46.515      1343.1394191    Earth           Umbra       387           1385.4047586
27 Jul 2024 07:03:46.515    27 Jul 2024 07:04:07.854      21.338721074    Earth           Penumbra    387           1385.4047586
27 Jul 2024 08:15:56.250    27 Jul 2024 08:16:17.184      20.934019424    Earth           Penumbra    388           1385.1134839
27 Jul 2024 08:16:17.184    27 Jul 2024 08:38:40.017      1342.8331547    Earth           Umbra       388           1385.1134839
27 Jul 2024 08:38:40.017    27 Jul 2024 08:39:01.364      21.346309735    Earth           Penumbra    388           1385.1134839
27 Jul 2024 09:50:50.149    27 Jul 2024 09:51:11.090      20.940793992    Earth           Penumbra    389           1384.8492097
27 Jul 2024 09:51:11.090    27 Jul 2024 10:13:33.646      1342.5559578    Earth           Umbra       389           1384.8492097
27 Jul 2024 10:13:33.646    27 Jul 2024 10:13:54.998      21.352457860    Earth           Penumbra    389           1384.8492097
27 Jul 2024 11:25:44.114    27 Jul 2024 11:26:05.061      20.946616167    Earth           Penumbra    390           1384.6066410
27 Jul 2024 11:26:05.061    27 Jul 2024 11:48:27.363      1342.3025246    Earth           Umbra       390           1384.6066410
27 Jul 2024 11:48:27.363    27 Jul 2024 11:48:48.721      21.357500204    Earth           Penumbra    390           1384.6066410
27 Jul 2024 13:00:38.093    27 Jul 2024 13:00:59.046      20.952595817    Earth           Penumbra    391           1384.3367888
27 Jul 2024 13:00:59.046    27 Jul 2024 13:23:21.066      1342.0204727    Earth           Umbra       391           1384.3367888
27 Jul 2024 13:23:21.066    27 Jul 2024 13:23:42.430      21.363720309    Earth           Penumbra    391           1384.3367888
27 Jul 2024 14:35:32.076    27 Jul 2024 14:35:53.036      20.960050577    Earth           Penumbra    392           1384.0189587
27 Jul 2024 14:35:53.036    27 Jul 2024 14:58:14.723      1341.6865697    Earth           Umbra       392           1384.0189587
27 Jul 2024 14:58:14.723    27 Jul 2024 14:58:36.095      21.372338373    Earth           Penumbra    392           1384.0189587
27 Jul 2024 16:10:26.061    27 Jul 2024 16:10:47.030      20.968861319    Earth           Penumbra    393           1383.6883215
27 Jul 2024 16:10:47.030    27 Jul 2024 16:33:08.368      1341.3376366    Earth           Umbra       393           1383.6883215
27 Jul 2024 16:33:08.368    27 Jul 2024 16:33:29.750      21.381823649    Earth           Penumbra    393           1383.6883215
27 Jul 2024 17:45:20.031    27 Jul 2024 17:45:41.009      20.977291104    Earth           Penumbra    394           1383.3847182
27 Jul 2024 17:45:41.009    27 Jul 2024 18:08:02.026      1341.0177828    Earth           Umbra       394           1383.3847182
27 Jul 2024 18:08:02.026    27 Jul 2024 18:08:23.416      21.389644279    Earth           Penumbra    394           1383.3847182
27 Jul 2024 19:20:13.950    27 Jul 2024 19:20:34.934      20.983702317    Earth           Penumbra    395           1383.1175551
27 Jul 2024 19:20:34.934    27 Jul 2024 19:42:55.673      1340.7388666    Earth           Umbra       395           1383.1175551
27 Jul 2024 19:42:55.673    27 Jul 2024 19:43:17.068      21.394986170    Earth           Penumbra    395           1383.1175551
27 Jul 2024 20:55:07.779    27 Jul 2024 20:55:28.768      20.988404250    Earth           Penumbra    396           1382.8778587
27 Jul 2024 20:55:28.768    27 Jul 2024 21:17:49.258      1340.4901847    Earth           Umbra       396           1382.8778587
27 Jul 2024 21:17:49.258    27 Jul 2024 21:18:10.657      21.399269742    Earth           Penumbra    396           1382.8778587
27 Jul 2024 22:30:01.551    27 Jul 2024 22:30:22.545      20.993284718    Earth           Penumbra    397           1382.6445291
27 Jul 2024 22:30:22.545    27 Jul 2024 22:52:42.791      1340.2468804    Earth           Umbra       397           1382.6445291
27 Jul 2024 22:52:42.791    27 Jul 2024 22:53:04.196      21.404363948    Earth           Penumbra    397           1382.6445291
28 Jul 2024 00:04:55.398    28 Jul 2024 00:05:16.397      20.999477163    Earth           Penumbra    398           1382.3889560
28 Jul 2024 00:05:16.397    28 Jul 2024 00:27:36.376      1339.9788287    Earth           Umbra       398           1382.3889560
28 Jul 2024 00:27:36.376    28 Jul 2024 00:27:57.787      21.410650061    Earth           Penumbra    398           1382.3889560
28 Jul 2024 01:39:49.403    28 Jul 2024 01:40:10.409      21.006234130    Earth           Penumbra    399           1382.1066863
28 Jul 2024 01:40:10.409    28 Jul 2024 02:02:30.092      1339.6834377    Earth           Umbra       399           1382.1066863
28 Jul 2024 02:02:30.092    28 Jul 2024 02:02:51.509      21.417014441    Earth           Penumbra    399           1382.1066863
28 Jul 2024 03:14:43.451    28 Jul 2024 03:15:04.463      21.012437891    Earth           Penumbra    400           1381.8247727
28 Jul 2024 03:15:04.463    28 Jul 2024 03:37:23.853      1339.3896588    Earth           Umbra       400           1381.8247727
28 Jul 2024 03:37:23.853    28 Jul 2024 03:37:45.276      21.422675997    Earth           Penumbra    400           1381.8247727
28 Jul 2024 04:49:37.344    28 Jul 2024 04:49:58.362      21.018356876    Earth           Penumbra    401           1381.5551230
28 Jul 2024 04:49:58.362    28 Jul 2024 05:12:17.470      1339.1083003    Earth           Umbra       401           1381.5551230
28 Jul 2024 05:12:17.470    28 Jul 2024 05:12:38.899      21.428465797    Earth           Penumbra    401           1381.5551230
28 Jul 2024 06:24:31.051    28 Jul 2024 06:24:52.076      21.024991258    Earth           Penumbra    402           1381.2774713
28 Jul 2024 06:24:52.076    28 Jul 2024 06:47:10.893      1338.8169829    Earth           Umbra       402           1381.2774713
28 Jul 2024 06:47:10.893    28 Jul 2024 06:47:32.328      21.435497166    Earth           Penumbra    402           1381.2774713
28 Jul 2024 07:59:24.727    28 Jul 2024 07:59:45.759      21.032319660    Earth           Penumbra    403           1380.9895966
28 Jul 2024 07:59:45.759    28 Jul 2024 08:22:04.273      1338.5141735    Earth           Umbra       403           1380.9895966
28 Jul 2024 08:22:04.273    28 Jul 2024 08:22:25.716      21.443103428    Earth           Penumbra    403           1380.9895966
28 Jul 2024 09:34:18.494    28 Jul 2024 09:34:39.533      21.039236616    Earth           Penumbra    404           1380.7233296
28 Jul 2024 09:34:39.533    28 Jul 2024 09:56:57.768      1338.2345935    Earth           Umbra       404           1380.7233296
28 Jul 2024 09:56:57.768    28 Jul 2024 09:57:19.218      21.449499554    Earth           Penumbra    404           1380.7233296
28 Jul 2024 11:09:12.339    28 Jul 2024 11:09:33.384      21.045154973    Earth           Penumbra    405           1380.4837828
28 Jul 2024 11:09:33.384    28 Jul 2024 11:31:51.368      1337.9840922    Earth           Umbra       405           1380.4837828
28 Jul 2024 11:31:51.368    28 Jul 2024 11:32:12.823      21.454535611    Earth           Penumbra    405           1380.4837828
28 Jul 2024 12:44:06.204    28 Jul 2024 12:44:27.255      21.050962061    Earth           Penumbra    406           1380.2254905
28 Jul 2024 12:44:27.255    28 Jul 2024 13:06:44.969      1337.7142005    Earth           Umbra       406           1380.2254905
28 Jul 2024 13:06:44.969    28 Jul 2024 13:07:06.430      21.460327925    Earth           Penumbra    406           1380.2254905
28 Jul 2024 14:19:00.073    28 Jul 2024 14:19:21.131      21.058067610    Earth           Penumbra    407           1379.9181816
28 Jul 2024 14:19:21.131    28 Jul 2024 14:41:38.522      1337.3916034    Earth           Umbra       407           1379.9181816
28 Jul 2024 14:41:38.522    28 Jul 2024 14:41:59.991      21.468510653    Earth           Penumbra    407           1379.9181816
28 Jul 2024 15:53:53.944    28 Jul 2024 15:54:15.010      21.066694788    Earth           Penumbra    408           1379.5899006
28 Jul 2024 15:54:15.010    28 Jul 2024 16:16:32.056      1337.0452152    Earth           Umbra       408           1379.5899006
28 Jul 2024 16:16:32.056    28 Jul 2024 16:16:53.534      21.477990586    Earth           Penumbra    408           1379.5899006
28 Jul 2024 17:28:47.804    28 Jul 2024 17:29:08.879      21.075320395    Earth           Penumbra    409           1379.2839748
28 Jul 2024 17:29:08.879    28 Jul 2024 17:51:25.602      1336.7224675    Earth           Umbra       409           1379.2839748
28 Jul 2024 17:51:25.602    28 Jul 2024 17:51:47.088      21.486186830    Earth           Penumbra    409           1379.2839748
28 Jul 2024 19:03:41.621    28 Jul 2024 19:04:02.703      21.082101879    Earth           Penumbra    410           1379.0150810
28 Jul 2024 19:04:02.703    28 Jul 2024 19:26:19.144      1336.4411345    Earth           Umbra       410           1379.0150810
28 Jul 2024 19:26:19.144    28 Jul 2024 19:26:40.636      21.491844615    Earth           Penumbra    410           1379.0150810
28 Jul 2024 20:38:35.353    28 Jul 2024 20:38:56.440      21.086929855    Earth           Penumbra    411           1378.7765507
28 Jul 2024 20:38:56.440    28 Jul 2024 21:01:12.633      1336.1935489    Earth           Umbra       411           1378.7765507
28 Jul 2024 21:01:12.633    28 Jul 2024 21:01:34.129      21.496071923    Earth           Penumbra    411           1378.7765507
28 Jul 2024 22:13:29.013    28 Jul 2024 22:13:50.104      21.091566095    Earth           Penumbra    412           1378.5494051
28 Jul 2024 22:13:50.104    28 Jul 2024 22:36:06.061      1335.9570001    Earth           Umbra       412           1378.5494051
28 Jul 2024 22:36:06.061    28 Jul 2024 22:36:27.562      21.500838920    Earth           Penumbra    412           1378.5494051
28 Jul 2024 23:48:22.722    28 Jul 2024 23:48:43.820      21.097473765    Earth           Penumbra    413           1378.3037472
28 Jul 2024 23:48:43.820    29 Jul 2024 00:10:59.519      1335.6993732    Earth           Umbra       413           1378.3037472
29 Jul 2024 00:10:59.519    29 Jul 2024 00:11:21.026      21.506900294    Earth           Penumbra    413           1378.3037472
29 Jul 2024 01:23:16.588    29 Jul 2024 01:23:37.692      21.104198357    Earth           Penumbra    414           1378.0283524
29 Jul 2024 01:23:37.692    29 Jul 2024 01:45:53.103      1335.4108579    Earth           Umbra       414           1378.0283524
29 Jul 2024 01:45:53.103    29 Jul 2024 01:46:14.617      21.513296105    Earth           Penumbra    414           1378.0283524
29 Jul 2024 02:58:10.531    29 Jul 2024 02:58:31.641      21.110497357    Earth           Penumbra    415           1377.7482490
29 Jul 2024 02:58:31.641    29 Jul 2024 03:20:46.760      1335.1187452    Earth           Umbra       415           1377.7482490
29 Jul 2024 03:20:46.760    29 Jul 2024 03:21:08.279      21.519006381    Earth           Penumbra    415           1377.7482490
29 Jul 2024 04:33:04.345    29 Jul 2024 04:33:25.461      21.116327704    Earth           Penumbra    416           1377.4825078
29 Jul 2024 04:33:25.461    29 Jul 2024 04:55:40.303      1334.8416008    Earth           Umbra       416           1377.4825078
29 Jul 2024 04:55:40.303    29 Jul 2024 04:56:01.828      21.524579299    Earth           Penumbra    416           1377.4825078
29 Jul 2024 06:07:57.961    29 Jul 2024 06:08:19.084      21.122702770    Earth           Penumbra    417           1377.2135965
29 Jul 2024 06:08:19.084    29 Jul 2024 06:30:33.643      1334.5596269    Earth           Umbra       417           1377.2135965
29 Jul 2024 06:30:33.643    29 Jul 2024 06:30:55.175      21.531266801    Earth           Penumbra    417           1377.2135965
29 Jul 2024 07:42:51.514    29 Jul 2024 07:43:12.644      21.129893814    Earth           Penumbra    418           1376.9313029
29 Jul 2024 07:43:12.644    29 Jul 2024 08:05:26.907      1334.2626070    Earth           Umbra       418           1376.9313029
29 Jul 2024 08:05:26.907    29 Jul 2024 08:05:48.446      21.538802027    Earth           Penumbra    418           1376.9313029
29 Jul 2024 09:17:45.149    29 Jul 2024 09:18:06.286      21.136906010    Earth           Penumbra    419           1376.6641803
29 Jul 2024 09:18:06.286    29 Jul 2024 09:40:20.268      1333.9818602    Earth           Umbra       419           1376.6641803
29 Jul 2024 09:40:20.268    29 Jul 2024 09:40:41.813      21.545414091    Earth           Penumbra    419           1376.6641803
29 Jul 2024 10:52:38.871    29 Jul 2024 10:53:00.014      21.142933436    Earth           Penumbra    420           1376.4268158
29 Jul 2024 10:53:00.014    29 Jul 2024 11:15:13.747      1333.7333810    Earth           Umbra       420           1376.4268158
29 Jul 2024 11:15:13.747    29 Jul 2024 11:15:35.298      21.550501382    Earth           Penumbra    420           1376.4268158
29 Jul 2024 12:27:32.621    29 Jul 2024 12:27:53.770      21.148603479    Earth           Penumbra    421           1376.1797750
29 Jul 2024 12:27:53.770    29 Jul 2024 12:50:07.245      1333.4752622    Earth           Umbra       421           1376.1797750
29 Jul 2024 12:50:07.245    29 Jul 2024 12:50:28.801      21.555909282    Earth           Penumbra    421           1376.1797750
29 Jul 2024 14:02:26.375    29 Jul 2024 14:02:47.530      21.155352588    Earth           Penumbra    422           1375.8847077
29 Jul 2024 14:02:47.530    29 Jul 2024 14:25:00.696      1333.1657657    Earth           Umbra       422           1375.8847077
29 Jul 2024 14:25:00.696    29 Jul 2024 14:25:22.259      21.563589410    Earth           Penumbra    422           1375.8847077
29 Jul 2024 15:37:20.131    29 Jul 2024 15:37:41.294      21.163721080    Earth           Penumbra    423           1375.5609067
29 Jul 2024 15:37:41.294    29 Jul 2024 15:59:54.119      1332.8242294    Earth           Umbra       423           1375.5609067
29 Jul 2024 15:59:54.119    29 Jul 2024 16:00:15.692      21.572956187    Earth           Penumbra    423           1375.5609067
29 Jul 2024 17:12:13.880    29 Jul 2024 17:12:35.052      21.172457328    Earth           Penumbra    424           1375.2536997
29 Jul 2024 17:12:35.052    29 Jul 2024 17:34:47.552      1332.4997702    Earth           Umbra       424           1375.2536997
29 Jul 2024 17:34:47.552    29 Jul 2024 17:35:09.133      21.581472096    Earth           Penumbra    424           1375.2536997
29 Jul 2024 18:47:07.593    29 Jul 2024 18:47:28.773      21.179597452    Earth           Penumbra    425           1374.9833949
29 Jul 2024 18:47:28.773    29 Jul 2024 19:09:40.989      1332.2163215    Earth           Umbra       425           1374.9833949
29 Jul 2024 19:09:40.989    29 Jul 2024 19:10:02.576      21.587475948    Earth           Penumbra    425           1374.9833949
29 Jul 2024 20:22:01.227    29 Jul 2024 20:22:22.411      21.184607735    Earth           Penumbra    426           1374.7459817
29 Jul 2024 20:22:22.411    29 Jul 2024 20:44:34.381      1331.9696748    Earth           Umbra       426           1374.7459817
29 Jul 2024 20:44:34.381    29 Jul 2024 20:44:55.973      21.591699170    Earth           Penumbra    426           1374.7459817
29 Jul 2024 21:56:54.778    29 Jul 2024 21:57:15.967      21.189035266    Earth           Penumbra    427           1374.5247887
29 Jul 2024 21:57:15.967    29 Jul 2024 22:19:27.707      1331.7396073    Earth           Umbra       427           1374.5247887
29 Jul 2024 22:19:27.707    29 Jul 2024 22:19:49.303      21.596146189    Earth           Penumbra    427           1374.5247887
29 Jul 2024 23:31:48.353    29 Jul 2024 23:32:09.548      21.194605983    Earth           Penumbra    428           1374.2897002
29 Jul 2024 23:32:09.548    29 Jul 2024 23:54:21.041      1331.4931793    Earth           Umbra       428           1374.2897002
29 Jul 2024 23:54:21.041    29 Jul 2024 23:54:42.643      21.601914929    Earth           Penumbra    428           1374.2897002
30 Jul 2024 01:06:42.077    30 Jul 2024 01:07:03.278      21.201233449    Earth           Penumbra    429           1374.0229812
30 Jul 2024 01:07:03.278    30 Jul 2024 01:29:14.492      1331.2134644    Earth           Umbra       429           1374.0229812
30 Jul 2024 01:29:14.492    30 Jul 2024 01:29:36.100      21.608283394    Earth           Penumbra    429           1374.0229812
30 Jul 2024 02:41:35.907    30 Jul 2024 02:41:57.114      21.207616373    Earth           Penumbra    430           1373.7457841
30 Jul 2024 02:41:57.114    30 Jul 2024 03:04:08.038      1330.9241115    Earth           Umbra       430           1373.7457841
30 Jul 2024 03:04:08.038    30 Jul 2024 03:04:29.652      21.614056220    Earth           Penumbra    430           1373.7457841
30 Jul 2024 04:16:29.640    30 Jul 2024 04:16:50.853      21.213394543    Earth           Penumbra    431           1373.4835533
30 Jul 2024 04:16:50.853    30 Jul 2024 04:39:01.504      1330.6507100    Earth           Umbra       431           1373.4835533
30 Jul 2024 04:39:01.504    30 Jul 2024 04:39:23.123      21.619448718    Earth           Penumbra    431           1373.4835533
30 Jul 2024 05:51:23.169    30 Jul 2024 05:51:44.388      21.219504951    Earth           Penumbra    432           1373.2236614
30 Jul 2024 05:51:44.388    30 Jul 2024 06:13:54.766      1330.3783892    Earth           Umbra       432           1373.2236614
30 Jul 2024 06:13:54.766    30 Jul 2024 06:14:16.392      21.625767206    Earth           Penumbra    432           1373.2236614
